"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-04-19T08:15:58Z,-89,119,16328,71.0,50.0,1026.69,None,833.57,868.39,666.91,672.69,89.11,94.06,0.11,0.0,0.0,0.0,0.0,0.0,8.11,9.56,8.11,9.56,17.34,16.78,17.34,16.78,20.8,19.19,20.8,19.19
2023-04-19T08:17:58Z,-91,239,16240,71.0,50.0,1026.73,0.0,862.32,943.61,695.91,759.54,106.66,91.26,0.0,0.0,0.0,0.0,0.0,0.0,8.73,10.74,8.73,10.74,20.61,20.07,20.61,20.07,21.82,22.61,21.82,22.61
2023-04-19T08:19:58Z,-88,358,16240,70.0,51.0,1026.81,0.0,852.09,870.87,676.26,706.93,97.7,80.4,0.0,0.0,0.0,0.0,0.0,0.0,8.11,8.07,8.11,8.07,20.02,18.71,20.02,18.71,22.21,20.6,22.21,20.6
2023-04-19T08:21:58Z,-82,478,16240,69.0,51.0,1026.7,0.0,854.61,923.44,693.43,742.73,98.41,84.31,0.09,0.0,0.0,0.0,0.0,0.0,8.24,9.93,8.24,9.93,19.85,20.09,19.85,20.09,21.8,21.6,21.8,21.6
2023-04-19T08:23:58Z,-93,598,16240,68.0,52.0,1026.76,0.0,878.76,957.57,697.41,764.65,98.96,84.39,0.0,0.0,0.0,0.0,0.0,0.0,8.41,9.98,8.41,9.98,20.93,19.8,20.93,19.8,22.91,21.3,22.91,21.3
2023-04-19T08:25:58Z,-89,718,16240,67.0,52.0,1026.7,0.0,863.8,906.11,682.72,721.51,87.61,83.62,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.64,8.33,8.64,19.89,19.17,19.89,19.17,21.61,19.98,21.61,19.98
2023-04-19T08:27:58Z,-89,839,16240,66.0,53.0,1026.73,0.0,857.64,879.11,690.33,717.0,91.67,80.57,0.0,0.0,0.0,0.0,0.0,0.0,8.36,9.3,8.36,9.3,19.76,19.76,19.76,19.76,22.56,20.57,22.56,20.57
2023-04-19T08:29:58Z,-88,959,16240,65.0,53.0,1026.76,0.0,838.41,874.3,654.2,691.89,82.33,72.89,0.0,0.0,0.0,0.0,0.0,0.0,8.04,8.25,8.04,8.25,19.41,18.36,19.41,18.36,20.63,19.45,20.63,19.45
2023-04-19T08:31:58Z,-83,1078,16240,64.0,53.0,1026.75,0.0,908.89,903.76,713.39,713.78,97.0,69.3,0.0,0.0,0.0,0.0,0.0,0.0,10.63,9.65,10.63,9.65,21.5,19.43,21.5,19.43,23.83,20.89,23.83,20.89
2023-04-19T08:33:59Z,-89,1199,16240,64.0,54.0,1026.74,0.0,919.95,953.28,724.59,772.09,112.18,81.77,0.0,0.0,0.0,0.0,0.0,0.0,9.98,12.36,9.98,12.36,20.95,20.57,20.95,20.57,22.61,22.23,22.61,22.23
2023-04-19T08:35:58Z,-86,1319,16072,63.0,54.0,1026.72,0.0,905.54,909.24,705.33,727.5,94.22,88.11,0.0,0.0,0.0,0.0,0.0,0.0,9.22,9.5,9.22,9.5,20.2,19.52,20.2,19.52,22.33,21.04,22.33,21.04
2023-04-19T08:37:58Z,-85,1439,16072,62.0,54.0,1026.72,0.0,923.89,953.64,738.96,759.62,114.04,88.18,0.0,0.0,0.0,0.0,0.0,0.0,10.46,11.96,10.46,11.96,22.04,20.18,22.04,20.18,23.98,22.33,23.98,22.33
2023-04-19T08:39:58Z,-84,1558,16072,62.0,52.0,1025.04,0.0,936.17,992.48,739.02,796.59,110.23,87.3,0.0,0.0,0.0,0.0,0.0,0.0,11.66,13.0,11.66,13.0,21.72,20.95,21.72,20.95,24.43,22.7,24.43,22.7
2023-04-19T08:41:58Z,-86,1678,16072,62.0,54.0,1026.75,0.0,947.93,959.83,751.07,769.8,90.39,91.72,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.85,11.11,11.85,20.89,20.48,20.89,20.48,23.59,22.39,23.59,22.39
2023-04-19T08:43:58Z,-90,1799,16072,61.0,54.0,1026.72,0.0,897.67,978.3,707.96,772.91,94.78,90.68,0.0,0.0,0.0,0.0,0.0,0.0,9.48,11.81,9.48,11.81,20.02,20.06,20.02,20.06,22.43,23.26,22.43,23.26
2023-04-19T08:45:58Z,-87,1918,16072,61.0,55.0,1026.71,0.0,947.75,1006.77,762.77,805.23,98.67,98.75,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.73,11.4,11.73,22.5,20.64,22.5,20.64,24.23,22.91,24.23,22.91
2023-04-19T08:47:58Z,-84,2039,16008,61.0,55.0,1026.77,0.0,963.44,990.02,772.77,808.69,107.75,91.69,0.0,0.0,0.0,0.0,0.0,0.0,11.9,13.36,11.9,13.36,21.65,21.6,21.65,21.6,23.62,23.62,23.62,23.62
2023-04-19T08:49:58Z,-84,2159,16008,61.0,55.0,1026.72,0.0,957.18,992.0,756.27,793.3,110.42,91.89,0.0,0.0,0.0,0.0,0.0,0.0,13.44,12.35,13.44,12.35,22.89,20.61,22.89,20.61,24.24,21.37,24.24,21.37
