"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-01-18T00:01:55Z,-72,1167511,16152,59.0,40.0,985.65,0.0,375.51,410.89,304.76,317.57,17.58,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.23,0.4,1.23,3.29,3.64,3.29,3.64,4.53,3.85,4.53,3.85
2023-01-18T00:03:53Z,-74,1167630,16152,59.0,40.0,985.64,0.0,429.86,452.33,334.2,354.93,25.45,10.16,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.58,2.11,2.58,4.93,4.73,4.93,4.73,5.5,5.38,5.5,5.38
2023-01-18T00:05:53Z,-73,1167750,16152,59.0,40.0,985.69,0.0,425.15,435.05,323.76,337.41,11.65,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.98,2.09,0.98,2.09,4.26,3.52,4.26,3.52,5.0,3.91,5.0,3.91
2023-01-18T00:07:53Z,-75,1167870,16152,59.0,40.0,985.69,0.0,378.02,398.42,286.17,310.76,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.73,1.07,1.73,3.3,2.56,3.3,2.56,3.67,3.93,3.67,3.93
2023-01-18T00:09:53Z,-76,1167990,16152,59.0,40.0,985.64,0.0,339.14,370.62,266.91,294.83,9.68,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1.06,0.36,1.06,3.02,2.62,3.02,2.62,3.32,2.92,3.32,2.92
2023-01-18T00:11:54Z,-73,1168110,16152,59.0,40.0,985.66,0.0,292.26,300.15,224.52,237.72,0.26,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,1.67,1.24,1.67,1.24,2.35,1.59,2.35,1.59
2023-01-18T00:13:53Z,-75,1168230,16152,59.0,40.0,985.61,0.0,272.43,274.39,215.5,213.91,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,1.48,1.18,1.48,1.18,1.83,1.57,1.83,1.57
2023-01-18T00:15:53Z,-72,1168350,16152,59.0,40.0,985.57,0.0,268.3,275.02,214.7,210.18,0.35,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,1.15,0.39,1.15,0.39,1.22,0.73,1.22,0.73
2023-01-18T00:17:53Z,-75,1168470,16152,59.0,40.0,985.63,0.0,298.67,299.11,231.11,221.93,0.89,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.16,1.17,0.16,1.98,1.11,1.98,1.11
2023-01-18T00:19:53Z,-76,1168590,16152,59.0,40.0,985.59,0.0,412.7,455.78,320.23,349.2,5.14,2.72,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.22,1.2,1.22,3.77,3.57,3.77,3.57,4.34,4.26,4.34,4.26
