"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-04-17T00:00:34Z,-85,2868621,16096,58.0,61.0,1019.03,0.05,673.7,1033.89,524.18,847.49,67.82,134.04,0.0,0.0,0.0,0.0,0.0,0.0,5.57,17.55,5.57,17.55,14.02,24.49,14.02,24.49,16.73,26.53,16.73,26.53
2023-04-17T00:02:31Z,-85,2868738,15928,58.0,61.0,1019.04,0.05,670.02,997.22,526.72,805.84,76.09,112.31,0.0,0.0,0.0,0.0,0.0,0.0,6.06,15.58,6.06,15.58,14.38,23.44,14.38,23.44,17.3,25.44,17.3,25.44
2023-04-17T00:04:31Z,-86,2868858,15928,58.0,61.0,1019.0,0.05,658.07,1039.84,517.87,846.18,72.17,120.71,0.0,0.0,0.0,0.0,0.0,0.0,6.07,17.67,6.07,17.67,14.39,24.58,14.39,24.58,17.46,26.62,17.46,26.62
2023-04-17T00:06:31Z,-85,2868978,15928,58.0,61.0,1018.99,0.05,676.64,1066.57,542.11,870.23,73.87,145.28,0.0,0.0,0.0,0.0,0.0,0.0,6.36,17.47,6.36,17.47,14.38,24.74,14.38,24.74,18.7,27.3,18.7,27.3
2023-04-17T00:08:31Z,-85,2869098,15928,58.0,61.0,1019.02,0.05,683.41,1046.87,540.57,842.51,77.07,121.17,0.0,0.0,0.0,0.0,0.0,0.0,5.98,16.51,5.98,16.51,14.95,24.04,14.95,24.04,16.52,25.51,16.52,25.51
2023-04-17T00:10:31Z,-86,2869218,15928,58.0,61.0,1018.97,0.05,667.06,1017.89,535.62,840.61,73.36,113.39,0.0,0.0,0.0,0.0,0.0,0.0,6.09,15.89,6.09,15.89,15.47,22.96,15.47,22.96,17.09,24.39,17.09,24.39
2023-04-17T00:12:31Z,-85,2869338,15928,58.0,61.0,1018.99,0.05,676.06,1039.86,527.6,850.11,74.96,135.11,0.0,0.0,0.0,0.0,0.0,0.0,6.26,15.91,6.26,15.91,15.23,24.14,15.23,24.14,17.91,25.25,17.91,25.25
2023-04-17T00:14:31Z,-85,2869458,15928,58.0,61.0,1018.97,0.05,664.15,1078.11,532.43,875.94,69.78,135.11,0.0,0.0,0.0,0.0,0.0,0.0,5.48,16.91,5.48,16.91,13.85,24.79,13.85,24.79,16.87,26.09,16.87,26.09
2023-04-17T00:16:31Z,-85,2869578,15928,57.0,61.0,1018.97,0.05,680.09,1055.02,535.24,862.65,78.53,126.74,0.0,0.0,0.0,0.0,0.0,0.0,5.67,16.28,5.67,16.28,15.04,24.28,15.04,24.28,17.62,25.74,17.62,25.74
2023-04-17T00:18:31Z,-85,2869698,15928,57.0,61.0,1018.95,0.05,679.78,1077.92,546.57,881.12,77.24,148.19,0.0,0.0,0.0,0.0,0.0,0.0,6.46,16.4,6.46,16.4,16.11,24.46,16.11,24.46,18.57,27.5,18.57,27.5
2023-04-17T00:20:31Z,-85,2869818,15928,58.0,61.0,1018.94,0.05,685.19,1075.28,547.02,879.16,73.64,129.49,0.0,0.0,0.0,0.0,0.0,0.0,6.32,16.05,6.32,16.05,17.06,24.72,17.06,24.72,18.21,26.77,18.21,26.77
2023-04-17T00:22:31Z,-85,2869938,15928,57.0,61.0,1018.98,0.05,680.64,1057.81,535.13,859.43,84.36,122.74,0.0,0.0,0.0,0.0,0.0,0.0,5.79,17.21,5.79,17.21,14.51,24.74,14.51,24.74,15.68,27.57,15.68,27.57
2023-04-17T00:24:31Z,-85,2870058,15928,58.0,61.0,1019.03,0.05,673.29,1114.7,538.2,906.68,69.51,160.5,0.0,0.0,0.0,0.0,0.0,0.0,5.67,18.0,5.67,18.0,13.2,27.25,13.2,27.25,17.33,28.93,17.33,28.93
2023-04-17T00:26:31Z,-86,2870178,15928,58.0,61.0,1018.98,0.05,673.2,1060.98,540.53,856.65,70.4,142.98,0.0,0.0,0.0,0.0,0.0,0.0,5.8,17.81,5.8,17.81,13.56,25.42,13.56,25.42,16.16,27.02,16.16,27.02
2023-04-17T00:28:31Z,-85,2870298,15928,58.0,61.0,1019.03,0.05,697.22,1067.39,555.41,870.48,78.04,136.14,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.07,6.0,17.07,14.96,25.02,14.96,25.02,16.83,26.18,16.83,26.18
2023-04-17T00:30:31Z,-85,2870418,15928,58.0,61.0,1019.05,0.05,712.23,1087.64,553.57,879.93,74.13,157.52,0.0,0.0,0.0,0.0,0.0,0.0,6.3,17.84,6.3,17.84,15.49,25.75,15.49,25.75,17.45,27.66,17.45,27.66
