date,id,name,lat,lon,alt
2023-08-01T12:59:08Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-02T04:35:22Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-03T04:35:36Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-04T04:35:25Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-05T04:35:16Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-06T04:35:22Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-07T04:35:13Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-08T04:35:43Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-09T04:35:08Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-10T04:35:05Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-11T04:35:31Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-12T04:35:44Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-13T04:35:20Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-14T04:36:04Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-15T04:35:21Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-16T04:36:03Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-17T04:36:39Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-18T04:35:16Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-19T04:36:42Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-20T04:35:20Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-21T04:35:19Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-22T04:35:07Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-23T04:35:18Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-24T04:35:05Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-25T04:35:05Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-26T04:35:07Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-27T04:35:05Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-28T04:35:28Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-29T04:35:40Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-30T04:37:12Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
2023-08-31T04:35:52Z,132123,"SL 017 - Boston Spa Town Centre",53.90459,-1.346074,98
