"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-03-15T00:01:01Z,-54,463896,15112,None,None,None,0.01,403.15,470.81,323.55,355.81,15.4,33.79,0.0,0.0,0.0,0.0,0.0,0.0,2.36,3.28,2.36,3.28,5.62,6.21,5.62,6.21,6.66,6.94,6.66,6.94
2022-03-15T00:03:02Z,-54,464016,15112,None,None,None,0.01,410.52,452.64,324.52,344.4,23.82,23.51,0.0,0.0,0.0,0.0,0.0,0.0,1.84,3.13,1.84,3.13,5.57,5.81,5.57,5.81,6.39,6.28,6.39,6.28
2022-03-15T00:05:01Z,-55,464136,15112,None,None,None,0.01,410.16,459.02,327.84,352.57,22.2,22.36,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.66,2.24,2.66,5.42,5.55,5.42,5.55,5.73,6.3,5.73,6.3
2022-03-15T00:07:02Z,-56,464256,15112,None,None,None,0.01,394.78,464.44,318.39,356.14,19.98,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.79,1.57,2.79,4.91,5.63,4.91,5.63,5.76,7.21,5.76,7.21
2022-03-15T00:09:01Z,-54,464376,15112,None,None,None,0.01,401.11,483.71,325.52,363.96,25.09,28.33,0.0,0.0,0.0,0.0,0.0,0.0,1.65,2.04,1.65,2.04,5.37,6.56,5.37,6.56,6.46,7.53,6.46,7.53
2022-03-15T00:11:03Z,-56,464498,15280,None,None,None,0.01,422.48,472.7,331.61,363.93,23.91,20.46,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.87,1.55,2.87,5.34,5.96,5.34,5.96,5.77,6.63,5.77,6.63
2022-03-15T00:13:01Z,-54,464616,15112,None,None,None,0.01,404.2,455.44,319.29,349.0,25.67,17.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.58,2.2,2.58,4.87,5.69,4.87,5.69,5.02,6.35,5.02,6.35
2022-03-15T00:15:02Z,-54,464736,14944,None,None,None,0.01,409.83,473.78,333.33,357.2,21.72,27.56,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.42,2.3,2.42,5.0,6.22,5.0,6.22,5.52,7.04,5.52,7.04
2022-03-15T00:17:02Z,-54,464856,14944,None,None,None,0.01,416.61,474.04,332.77,359.27,21.07,21.49,0.0,0.0,0.0,0.0,0.0,0.0,2.09,2.37,2.09,2.37,5.5,5.39,5.5,5.39,5.75,6.06,5.75,6.06
2022-03-15T00:19:02Z,-53,464976,15112,None,None,None,0.01,399.89,471.63,314.96,347.22,24.11,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,2.07,2.28,2.07,5.32,4.83,5.32,4.83,5.91,5.43,5.91,5.43
2022-03-15T00:21:02Z,-58,465096,15112,None,None,None,0.01,390.26,461.21,305.37,344.67,19.39,20.33,0.0,0.0,0.0,0.0,0.0,0.0,2.39,2.53,2.39,2.53,4.48,5.98,4.48,5.98,4.89,6.98,4.89,6.98
2022-03-15T00:23:02Z,-55,465216,15112,None,None,None,0.01,392.15,458.83,310.35,356.06,12.85,20.65,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.56,2.5,2.56,5.02,5.4,5.02,5.4,6.13,6.02,6.13,6.02
