"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-03-17T00:01:33Z,-57,636727,15112,None,None,None,0.01,150.46,192.32,92.76,118.23,0.35,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.34,0.02,0.34
2022-03-17T00:03:32Z,-57,636846,15112,None,None,None,0.01,119.53,171.87,84.2,95.45,0.27,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.0
2022-03-17T00:05:32Z,-57,636966,15112,None,None,None,0.01,133.19,169.11,86.91,101.61,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.81,0.0,0.81,0.0
2022-03-17T00:07:32Z,-58,637086,15112,None,None,None,0.01,133.11,163.6,88.35,88.67,0.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.3,0.11,0.3,0.11
2022-03-17T00:09:32Z,-57,637206,15112,None,None,None,0.01,129.67,172.74,89.5,92.74,0.02,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.26,0.07,0.26,0.07
2022-03-17T00:11:33Z,-57,637327,15112,None,None,None,0.01,130.26,164.57,87.49,96.43,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.36,0.2,0.36,0.2
2022-03-17T00:13:38Z,-57,637452,15616,None,None,None,0.01,125.31,171.39,88.76,94.57,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.15,0.36,0.15
2022-03-17T00:15:33Z,-56,637567,14944,None,None,None,0.01,97.22,160.87,72.22,93.73,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
2022-03-17T00:17:32Z,-56,637687,14944,None,None,None,0.01,100.14,167.08,75.37,92.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
2022-03-17T00:19:35Z,-56,637810,15448,None,None,None,0.01,147.17,151.29,96.02,91.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0
2022-03-17T00:21:32Z,-54,637927,15112,None,None,None,0.01,105.33,154.84,77.4,96.11,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17T00:23:33Z,-54,638047,15112,None,None,None,0.01,115.56,136.23,80.82,90.87,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17T00:25:34Z,-54,638167,15112,None,None,None,0.01,103.27,133.57,76.25,85.09,0.36,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.32,0.0,0.32,0.0
2022-03-17T00:27:33Z,-54,638287,15112,None,None,None,0.01,105.73,129.07,74.44,77.02,0.09,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0
2022-03-17T00:29:32Z,-55,638407,15112,None,None,None,0.01,112.63,142.7,78.8,83.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0
2022-03-17T00:31:33Z,-57,638527,15112,None,None,None,0.01,111.71,127.52,75.56,84.35,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17T00:33:33Z,-57,638647,15112,None,None,None,0.01,106.67,127.3,74.26,84.47,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17T00:35:32Z,-56,638767,15112,None,None,None,0.01,87.51,105.19,65.56,73.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09
2022-03-17T00:37:33Z,-57,638887,15112,None,None,None,0.01,92.78,116.0,68.98,80.25,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-17T00:39:33Z,-57,639007,15112,None,None,None,0.01,92.27,126.33,66.0,73.47,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13
2022-03-17T00:41:32Z,-57,639127,15112,None,None,None,0.01,103.47,119.74,76.49,76.48,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
