"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-11-01T00:00:50Z,-79,536474,16008,75.0,57.0,981.28,0.03,735.2,708.67,612.2,587.98,96.67,98.38,0.0,0.0,0.0,0.0,0.0,0.0,6.37,6.73,6.37,6.73,18.26,17.49,18.26,17.49,21.3,18.82,21.3,18.82
2022-11-01T00:02:50Z,-79,536593,15840,75.0,56.0,981.24,0.03,732.62,686.8,597.13,574.41,95.51,82.39,0.0,0.0,0.0,0.0,0.0,0.0,6.66,7.2,6.66,7.2,19.0,17.11,19.0,17.11,19.47,17.59,19.47,17.59
2022-11-01T00:04:49Z,-78,536713,15840,75.0,56.0,981.22,0.03,791.07,738.82,658.87,624.82,106.78,97.24,0.0,0.0,0.0,0.0,0.0,0.0,8.15,7.49,8.15,7.49,19.96,18.13,19.96,18.13,22.43,19.73,22.43,19.73
2022-11-01T00:06:49Z,-80,536833,16008,75.0,57.0,981.21,0.03,752.8,706.64,629.22,600.45,110.89,96.41,0.0,0.0,0.0,0.0,0.0,0.0,7.39,6.89,7.39,6.89,20.07,17.7,20.07,17.7,21.83,18.84,21.83,18.84
2022-11-01T00:08:49Z,-80,536953,16008,75.0,57.0,981.14,0.03,762.18,707.89,638.64,599.83,104.71,89.49,0.0,0.0,0.0,0.0,0.0,0.0,8.47,7.28,8.47,7.28,21.13,17.62,21.13,17.62,21.93,18.85,21.93,18.85
2022-11-01T00:10:49Z,-80,537073,16008,74.0,57.0,981.01,0.03,742.07,726.89,616.95,614.59,101.57,99.41,0.0,0.0,0.0,0.0,0.0,0.0,7.82,7.11,7.82,7.11,20.11,18.63,20.11,18.63,21.7,19.76,21.7,19.76
2022-11-01T00:12:49Z,-79,537193,16008,74.0,57.0,981.05,0.03,755.83,735.2,631.26,617.17,106.64,94.37,0.0,0.0,0.0,0.0,0.0,0.0,7.36,7.59,7.36,7.59,20.36,18.35,20.36,18.35,21.81,19.15,21.81,19.15
2022-11-01T00:14:49Z,-79,537313,16008,74.0,57.0,980.99,0.03,780.43,716.3,653.17,610.83,121.17,95.93,0.0,0.0,0.0,0.0,0.0,0.0,7.74,7.17,7.74,7.17,20.66,18.43,20.66,18.43,22.26,19.61,22.26,19.61
2022-11-01T00:16:49Z,-82,537433,16008,74.0,57.0,980.99,0.03,785.37,773.17,657.96,657.63,118.85,115.52,0.0,0.0,0.0,0.0,0.0,0.0,7.72,8.57,7.72,8.57,20.83,20.46,20.83,20.46,22.8,22.26,22.8,22.26
2022-11-01T00:18:49Z,-76,537553,16008,75.0,57.0,980.94,0.03,792.47,757.74,671.63,653.51,134.28,114.87,0.0,0.0,0.0,0.0,0.0,0.0,8.79,8.19,8.79,8.19,21.6,20.28,21.6,20.28,22.67,22.26,22.67,22.26
2022-11-01T00:20:49Z,-80,537673,16008,74.0,57.0,980.88,0.03,814.83,784.68,674.94,659.0,122.11,111.85,0.0,0.0,0.0,0.0,0.0,0.0,9.45,8.66,9.45,8.66,21.26,20.68,21.26,20.68,23.13,22.02,23.13,22.02
2022-11-01T00:22:49Z,-80,537793,16008,75.0,57.0,980.83,0.03,854.59,794.91,700.07,669.32,154.28,121.02,0.0,0.0,0.0,0.0,0.0,0.0,9.09,8.77,9.09,8.77,22.48,20.11,22.48,20.11,24.37,22.5,24.37,22.5
2022-11-01T00:24:49Z,-82,537913,16008,74.0,57.0,980.8,0.03,855.87,777.17,697.55,659.41,156.43,133.65,0.0,0.0,0.0,0.0,0.0,0.0,9.23,8.89,9.23,8.89,22.06,21.33,22.06,21.33,24.81,23.33,24.81,23.33
2022-11-01T00:26:49Z,-80,538033,16008,74.0,57.0,980.71,0.03,843.61,765.87,673.7,645.13,153.64,135.47,0.0,0.0,0.0,0.0,0.0,0.0,8.32,7.83,8.32,7.83,21.93,20.98,21.93,20.98,24.02,23.81,24.02,23.81
2022-11-01T00:28:49Z,-79,538153,16008,74.0,57.0,980.61,0.03,818.71,760.0,670.69,644.89,129.47,111.78,0.0,0.0,0.0,0.0,0.0,0.0,8.36,8.59,8.36,8.59,21.33,20.7,21.33,20.7,22.82,21.78,22.82,21.78
2022-11-01T00:30:49Z,-79,538273,16008,74.0,57.0,980.6,0.03,806.19,738.65,649.83,619.76,113.77,100.5,0.0,0.0,0.0,0.0,0.0,0.0,7.81,7.26,7.81,7.26,19.79,19.91,19.79,19.91,22.17,20.43,22.17,20.43
2022-11-01T00:32:49Z,-79,538393,16008,74.0,57.0,980.55,0.03,709.13,691.98,594.26,585.04,97.04,96.16,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.13,7.0,7.13,18.64,18.87,18.64,18.87,20.45,19.8,20.45,19.8
2022-11-01T00:34:49Z,-80,538513,16008,74.0,57.0,980.48,0.03,652.2,611.98,540.44,512.09,82.87,73.33,0.0,0.0,0.0,0.0,0.0,0.0,6.11,5.52,6.11,5.52,16.93,13.02,16.93,13.02,18.16,14.59,18.16,14.59
2022-11-01T00:36:49Z,-78,538633,16008,73.0,57.0,980.47,0.03,573.59,536.59,477.84,457.17,69.7,60.8,0.0,0.0,0.0,0.0,0.0,0.0,4.45,5.3,4.45,5.3,12.2,9.3,12.2,9.3,16.61,10.43,16.61,10.43
2022-11-01T00:38:49Z,-78,538753,16008,74.0,57.0,980.45,0.03,553.13,521.07,460.87,438.52,73.04,56.8,0.0,0.0,0.0,0.0,0.0,0.0,4.67,4.7,4.67,4.7,11.59,9.61,11.59,9.61,14.3,11.37,14.3,11.37
2022-11-01T00:40:49Z,-82,538873,16008,73.0,57.0,980.4,0.03,536.38,484.66,432.96,406.09,52.72,52.48,0.0,0.0,0.0,0.0,0.0,0.0,4.23,4.07,4.23,4.07,9.26,8.84,9.26,8.84,10.79,10.0,10.79,10.0
2022-11-01T00:42:49Z,-78,538993,16008,74.0,57.0,980.31,0.03,542.49,490.91,445.56,413.47,58.87,54.02,0.0,0.0,0.0,0.0,0.0,0.0,4.33,4.23,4.33,4.23,10.84,8.55,10.84,8.55,12.73,9.55,12.73,9.55
2022-11-01T00:44:49Z,-78,539113,16008,73.0,57.0,980.25,0.03,530.0,534.55,441.76,448.36,63.02,52.98,0.0,0.0,0.0,0.0,0.0,0.0,4.11,4.77,4.11,4.77,9.53,10.23,9.53,10.23,12.02,11.32,12.02,11.32
2022-11-01T00:46:49Z,-77,539233,16008,73.0,57.0,980.19,0.03,590.77,542.52,485.75,457.43,80.92,64.13,0.0,0.0,0.0,0.0,0.0,0.0,5.27,5.2,5.27,5.2,12.67,10.24,12.67,10.24,15.02,12.04,15.02,12.04
2022-11-01T00:48:49Z,-81,539353,16008,74.0,57.0,980.2,0.03,591.65,573.45,494.61,483.73,77.2,70.27,0.0,0.0,0.0,0.0,0.0,0.0,5.33,5.05,5.33,5.05,13.8,12.75,13.8,12.75,17.3,14.66,17.3,14.66
2022-11-01T00:50:49Z,-78,539473,16008,73.0,57.0,980.12,0.03,627.11,573.3,514.3,488.7,82.81,79.62,0.0,0.0,0.0,0.0,0.0,0.0,5.57,5.17,5.57,5.17,16.83,14.06,16.83,14.06,18.53,16.79,18.53,16.79
2022-11-01T00:52:50Z,-82,539593,16008,73.0,57.0,980.04,0.03,633.3,610.77,515.49,518.0,88.74,83.06,0.0,0.0,0.0,0.0,0.0,0.0,5.07,5.77,5.07,5.77,16.72,15.62,16.72,15.62,18.81,17.42,18.81,17.42
2022-11-01T00:54:49Z,-79,539713,16008,73.0,57.0,979.99,0.03,659.35,641.09,536.7,534.26,88.3,94.47,0.0,0.0,0.0,0.0,0.0,0.0,5.76,5.89,5.76,5.89,17.72,15.6,17.72,15.6,19.24,18.81,19.24,18.81
2022-11-01T00:56:49Z,-78,539833,16008,74.0,57.0,979.95,0.03,638.21,628.91,533.15,531.57,90.89,91.43,0.0,0.0,0.0,0.0,0.0,0.0,6.43,5.77,6.43,5.77,17.96,15.73,17.96,15.73,20.43,18.23,20.43,18.23
2022-11-01T00:58:49Z,-80,539953,16008,74.0,57.0,979.89,0.03,685.04,657.3,579.3,556.04,102.45,102.74,0.0,0.0,0.0,0.0,0.0,0.0,7.13,7.04,7.13,7.04,19.34,18.43,19.34,18.43,22.43,20.35,22.43,20.35
2022-11-01T01:00:49Z,-78,540073,16008,73.0,57.0,979.81,0.03,679.11,695.26,570.58,600.3,116.09,111.28,0.0,0.0,0.0,0.0,0.0,0.0,6.38,7.34,6.38,7.34,18.18,19.94,18.18,19.94,20.22,22.28,20.22,22.28
2022-11-01T01:02:50Z,-77,540193,15840,74.0,57.0,979.78,0.03,702.54,649.62,585.33,556.23,115.39,94.26,0.09,0.0,0.0,0.0,0.0,0.0,6.87,6.06,6.87,6.06,20.02,17.47,20.02,17.47,24.09,19.0,24.09,19.0
