"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-09-24T00:01:58Z,-82,107415,16240,56.0,58.0,1012.44,0.02,403.63,450.42,315.54,342.71,12.2,23.98,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.49,1.43,1.49,4.0,5.4,4.0,5.4,5.13,6.33,5.13,6.33
2023-09-24T00:03:55Z,-83,107532,16240,56.0,58.0,1012.45,0.02,380.32,451.93,298.21,340.02,16.3,16.83,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.65,0.43,1.65,5.13,5.22,5.13,5.22,5.79,6.48,5.79,6.48
2023-09-24T00:05:55Z,-85,107652,16240,56.0,58.0,1012.42,0.02,398.43,444.0,318.57,349.88,20.14,29.38,0.0,0.0,0.0,0.0,0.0,0.0,1.45,2.04,1.45,2.04,4.66,5.58,4.66,5.58,5.55,6.54,5.55,6.54
2023-09-24T00:07:55Z,-82,107772,16240,56.0,58.0,1012.36,0.02,406.98,435.07,332.37,348.78,10.33,18.59,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.17,2.0,2.17,4.89,5.13,4.89,5.13,5.17,5.83,5.17,5.83
2023-09-24T00:09:55Z,-82,107892,16240,56.0,58.0,1012.32,0.02,383.38,434.47,299.62,345.64,9.83,22.24,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.93,0.72,1.93,3.7,4.49,3.7,4.49,4.17,5.18,4.17,5.18
2023-09-24T00:11:55Z,-85,108012,16240,56.0,58.0,1012.28,0.02,370.02,442.53,291.66,334.49,6.57,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.84,0.68,1.84,4.17,4.56,4.17,4.56,4.57,5.6,4.57,5.6
2023-09-24T00:13:55Z,-84,108132,16240,57.0,58.0,1012.31,0.02,389.29,449.96,303.42,342.81,15.69,19.94,0.0,0.0,0.0,0.0,0.0,0.0,1.58,2.17,1.58,2.17,4.33,5.3,4.33,5.3,4.58,6.09,4.58,6.09
2023-09-24T00:15:55Z,-82,108252,16240,57.0,58.0,1012.27,0.02,377.72,407.59,301.81,315.84,16.36,16.45,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2.02,1.06,2.02,4.21,4.41,4.21,4.41,4.64,4.7,4.64,4.7
2023-09-24T00:17:55Z,-80,108372,16240,57.0,58.0,1012.35,0.02,368.83,404.91,289.78,311.38,11.41,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.91,0.61,0.91,3.72,4.4,3.72,4.4,4.13,5.02,4.13,5.02
2023-09-24T00:19:55Z,-85,108492,16240,58.0,58.0,1012.28,0.02,363.36,362.7,295.25,277.55,14.07,15.43,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.68,1.66,0.68,4.59,3.28,4.59,3.28,4.84,4.15,4.84,4.15
2023-09-24T00:21:55Z,-81,108612,16240,58.0,58.0,1012.27,0.02,345.04,387.87,272.34,292.23,15.43,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.02,0.66,1.02,3.06,3.43,3.06,3.43,3.62,3.83,3.62,3.83
2023-09-24T00:23:55Z,-82,108732,16240,58.0,58.0,1012.3,0.02,367.78,416.0,286.41,318.62,17.5,14.67,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.62,1.2,0.62,3.93,4.67,3.93,4.67,5.2,5.22,5.2,5.22
2023-09-24T00:25:56Z,-86,108853,16240,58.0,58.0,1012.37,0.02,346.5,382.04,276.98,293.74,11.85,21.04,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.98,1.65,0.98,3.65,4.46,3.65,4.46,4.7,4.96,4.7,4.96
2023-09-24T00:27:55Z,-84,108972,16240,59.0,58.0,1012.29,0.02,365.89,400.19,293.56,314.62,17.69,11.67,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.0,1.04,1.0,4.18,4.19,4.18,4.19,4.67,4.67,4.67,4.67
2023-09-24T00:29:55Z,-82,109092,16240,60.0,58.0,1012.29,0.02,354.49,388.72,279.64,298.17,14.17,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.23,1.04,0.23,1.04,3.74,4.23,3.74,4.23,4.4,5.02,4.4,5.02
2023-09-24T00:31:55Z,-83,109212,16240,60.0,58.0,1012.25,0.02,350.34,404.22,275.53,304.24,15.87,12.58,0.0,0.0,0.0,0.0,0.0,0.0,0.19,1.22,0.19,1.22,3.89,4.33,3.89,4.33,4.74,4.67,4.74,4.67
2023-09-24T00:33:55Z,-84,109332,16240,61.0,58.0,1012.18,0.02,354.34,412.48,285.62,309.89,6.17,11.46,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.17,1.72,1.17,4.0,4.28,4.0,4.28,4.26,5.26,4.26,5.26
2023-09-24T00:35:55Z,-82,109452,16240,61.0,58.0,1012.07,0.02,368.86,399.77,285.91,299.23,11.73,17.74,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.53,0.02,0.53,4.0,3.85,4.0,3.85,4.82,4.68,4.82,4.68
2023-09-24T00:37:55Z,-83,109572,16240,62.0,57.0,1012.02,0.02,360.52,378.13,287.43,291.4,12.78,15.91,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.68,0.59,0.68,3.54,3.51,3.54,3.51,3.91,4.98,3.91,4.98
2023-09-24T00:39:55Z,-85,109692,16240,63.0,57.0,1011.95,0.02,350.28,386.76,280.53,296.2,28.74,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.44,0.43,1.44,3.23,4.09,3.23,4.09,4.15,4.64,4.15,4.64
2023-09-24T00:41:55Z,-85,109812,16240,63.0,57.0,1011.88,0.02,347.11,398.0,271.28,293.83,12.49,19.15,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.57,1.02,0.57,3.77,4.39,3.77,4.39,5.15,5.13,5.15,5.13
2023-09-24T00:43:55Z,-85,109932,16240,64.0,57.0,1011.88,0.02,354.4,377.96,279.42,294.38,15.6,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.81,0.98,0.81,3.07,3.62,3.07,3.62,3.91,4.53,3.91,4.53
2023-09-24T00:45:55Z,-83,110052,16240,64.0,57.0,1011.9,0.02,341.0,377.55,270.0,288.21,10.84,16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.51,0.57,0.51,3.11,3.77,3.11,3.77,4.07,4.85,4.07,4.85
2023-09-24T00:47:56Z,-86,110173,16240,64.0,57.0,1011.85,0.02,331.09,363.93,259.3,279.53,15.13,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,3.4,3.53,3.4,3.53,4.17,4.78,4.17,4.78
2023-09-24T00:49:55Z,-82,110292,16240,65.0,57.0,1011.87,0.02,325.6,344.28,257.36,269.96,6.04,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.57,3.26,3.3,3.26,3.3,3.7,4.33,3.7,4.33
2023-09-24T00:51:55Z,-86,110412,16240,65.0,57.0,1011.77,0.02,354.51,403.21,273.62,321.21,7.02,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.38,0.76,1.38,3.4,4.49,3.4,4.49,4.51,5.34,4.51,5.34
