"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-06-01T00:01:59Z,-80,1524171,15552,None,None,None,0.01,149.67,196.44,105.98,145.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.04,0.09,0.11,0.09,0.11,0.09
2022-06-01T00:03:58Z,-84,1524290,15552,None,None,None,0.01,180.83,196.47,121.21,132.84,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.13,0.04,0.13,0.04,0.18,0.04,0.18
2022-06-01T00:05:58Z,-81,1524410,15552,None,None,None,0.01,169.89,210.24,117.6,152.46,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.13,0.2,0.13,0.24,0.13,0.24
2022-06-01T00:07:58Z,-83,1524530,15552,None,None,None,0.01,185.96,194.7,120.51,140.96,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.09,0.0,0.09,0.0
2022-06-01T00:09:58Z,-84,1524650,15552,None,None,None,0.01,182.7,203.29,137.52,153.62,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.24,0.09,0.24,0.35,0.31,0.35,0.31
2022-06-01T00:11:59Z,-80,1524771,15552,None,None,None,0.01,197.7,207.72,143.02,158.15,1.26,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.02,0.13,0.09,0.3,0.09,0.3
2022-06-01T00:13:58Z,-82,1524890,15552,None,None,None,0.01,205.75,211.35,167.38,148.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.25,0.13,0.25,0.2,0.25,0.2
2022-06-01T00:15:58Z,-84,1525010,15552,None,None,None,0.01,194.52,207.2,159.27,160.54,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.43,0.0,0.43
2022-06-01T00:17:58Z,-81,1525130,15552,None,None,None,0.01,199.76,212.04,145.29,156.68,0.71,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.4,0.24,0.4,0.33,0.4,0.33,0.4
2022-06-01T00:19:58Z,-84,1525250,15552,None,None,None,0.01,185.32,195.93,136.91,155.07,0.68,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.23,0.0,0.23,0.0
