"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-10-01T00:00:46Z,-77,4105133,15112,68.0,58.0,979.69,0.03,208.02,120.89,124.57,87.72,0.43,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.23,0.11,0.23,0.95,0.38,0.95,0.38
2022-10-01T00:02:46Z,-82,4105252,15280,68.0,57.0,979.76,0.03,187.33,115.39,115.0,84.11,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,0.5,0.02,0.76,0.59,0.76,0.59
2022-10-01T00:04:46Z,-81,4105372,15280,68.0,57.0,979.79,0.03,144.66,102.72,87.6,77.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.21,0.09,0.21,0.09
2022-10-01T00:06:46Z,-77,4105493,15280,68.0,57.0,979.83,0.03,152.44,126.17,95.33,91.46,0.09,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.28,0.11,0.28,1.0,0.57,1.0,0.57
2022-10-01T00:08:46Z,-79,4105612,15280,69.0,58.0,979.87,0.03,200.07,116.83,131.91,81.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.15,0.09,1.65,0.36,1.65,0.36
2022-10-01T00:10:46Z,-79,4105732,15280,69.0,58.0,979.83,0.03,196.91,126.14,115.13,85.27,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,1.0,0.14,1.0,0.14
2022-10-01T00:12:46Z,-79,4105852,15280,69.0,58.0,979.86,0.03,203.15,120.93,118.52,89.4,0.33,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.24,0.87,0.24,1.65,0.51,1.65,0.51
2022-10-01T00:14:46Z,-76,4105972,15280,69.0,57.0,979.92,0.03,211.0,154.11,139.18,113.94,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.6,0.27,0.6,1.55,1.04,1.55,1.04
2022-10-01T00:16:46Z,-76,4106092,15280,69.0,57.0,979.95,0.03,226.41,153.17,178.07,102.55,0.95,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.13,0.8,0.13,2.23,0.28,2.23,0.28
2022-10-01T00:18:46Z,-77,4106212,15280,69.0,58.0,979.97,0.03,207.4,137.83,139.08,92.5,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.81,0.0,2.02,0.67,2.02,0.67
