"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-07-14T00:00:37Z,-72,944287,15552,None,None,None,0.01,97.91,102.26,75.04,75.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07
2022-07-14T00:02:39Z,-75,944408,15552,None,None,None,0.01,76.38,120.93,59.38,90.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0
2022-07-14T00:04:36Z,-72,944525,15552,None,None,None,0.01,81.73,123.81,67.82,84.48,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02
2022-07-14T00:06:37Z,-72,944646,15552,None,None,None,0.01,85.57,112.89,70.48,88.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:08:38Z,-74,944766,15552,None,None,None,0.01,95.15,119.71,69.69,85.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:10:37Z,-70,944886,15552,None,None,None,0.01,85.26,105.74,65.24,82.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0
2022-07-14T00:12:36Z,-71,945005,15552,None,None,None,0.01,84.15,124.62,63.33,90.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:14:37Z,-73,945126,15552,None,None,None,0.01,89.26,119.64,69.98,88.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:16:37Z,-70,945246,15384,None,None,None,0.01,92.83,102.67,73.94,77.41,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0
2022-07-14T00:18:38Z,-70,945367,15384,None,None,None,0.01,90.24,106.15,67.56,80.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0
2022-07-14T00:20:37Z,-73,945486,15552,None,None,None,0.01,87.13,109.41,67.74,82.32,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:22:37Z,-71,945606,15552,None,None,None,0.01,89.17,133.51,69.09,91.87,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.15,0.04
2022-07-14T00:24:37Z,-70,945726,15552,None,None,None,0.01,91.8,113.98,72.0,82.11,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.07,0.04
2022-07-14T00:26:37Z,-71,945846,15552,None,None,None,0.01,90.72,117.98,73.04,89.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.15,0.17,0.15,0.17
2022-07-14T00:28:37Z,-70,945966,15552,None,None,None,0.01,87.93,128.18,71.5,87.87,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07
2022-07-14T00:30:37Z,-71,946086,15552,None,None,None,0.01,95.74,127.26,77.68,90.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14T00:32:37Z,-71,946206,15552,None,None,None,0.01,94.29,136.9,78.07,95.52,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.13,0.04
2022-07-14T00:34:37Z,-71,946326,15552,None,None,None,0.01,114.63,131.37,87.61,90.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.11,0.15,0.11,0.15
2022-07-14T00:36:37Z,-72,946446,15552,None,None,None,0.01,115.59,148.33,86.37,108.62,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.17,0.02,0.17,0.02,0.17,0.02
2022-07-14T00:38:37Z,-70,946566,15552,None,None,None,0.01,148.17,170.14,98.4,109.27,0.15,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0
2022-07-14T00:40:37Z,-70,946686,15552,None,None,None,0.01,128.93,166.3,92.22,98.19,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.06,0.2,0.06
2022-07-14T00:42:37Z,-74,946806,15552,None,None,None,0.01,127.11,170.11,90.64,102.2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.07,0.02,0.07,0.02
2022-07-14T00:44:37Z,-71,946926,15552,None,None,None,0.01,129.52,168.48,97.15,111.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,0.0
2022-07-14T00:46:37Z,-70,947046,15552,None,None,None,0.01,123.81,168.91,82.11,112.98,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.07,0.23,0.07
2022-07-14T00:48:37Z,-70,947166,15552,None,None,None,0.01,104.04,159.89,80.3,109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.33,0.0,0.33,0.0
2022-07-14T00:50:37Z,-70,947286,15552,None,None,None,0.01,111.3,191.33,83.2,121.48,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.2,0.29,0.2,0.29
2022-07-14T00:52:37Z,-70,947406,15552,None,None,None,0.01,115.85,175.89,91.91,128.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
2022-07-14T00:54:37Z,-69,947526,15552,None,None,None,0.01,121.35,176.93,93.88,116.82,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0
2022-07-14T00:56:37Z,-72,947647,15552,None,None,None,0.01,117.72,170.96,86.94,112.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0
2022-07-14T00:58:37Z,-72,947766,15552,None,None,None,0.01,123.17,169.89,94.41,115.09,0.78,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.02,0.34,0.02,0.34
2022-07-14T01:00:37Z,-74,947886,15552,None,None,None,0.01,130.13,165.02,95.89,114.67,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09
