"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-06-03T00:01:38Z,-79,2634487,16120,49.0,60.0,1019.4,0.05,270.14,421.3,213.7,322.98,3.23,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.4,4.55,1.4,4.55,1.93,4.87,1.93,4.87
2023-06-03T00:03:35Z,-80,2634603,15952,49.0,60.0,1019.4,0.05,261.35,414.83,198.74,339.2,1.37,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,1.52,1.2,4.24,1.2,4.24,1.3,5.5,1.3,5.5
2023-06-03T00:05:35Z,-79,2634723,15952,49.0,60.0,1019.37,0.05,260.0,392.43,207.3,315.39,0.09,10.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.87,4.22,0.87,4.22,1.63,4.89,1.63,4.89
2023-06-03T00:07:35Z,-79,2634843,15952,49.0,60.0,1019.38,0.05,277.59,406.57,219.96,321.93,1.59,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,1.78,1.63,4.59,1.63,4.59,2.2,5.3,2.2,5.3
2023-06-03T00:09:35Z,-79,2634963,15952,49.0,60.0,1019.34,0.05,284.68,412.91,226.61,329.39,5.25,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.7,0.61,1.7,1.86,4.22,1.86,4.22,2.55,4.89,2.55,4.89
2023-06-03T00:11:35Z,-79,2635083,15952,49.0,60.0,1019.35,0.05,282.62,448.71,221.33,365.11,1.24,21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.13,1.47,0.13,1.47,2.0,5.47,2.0,5.47,2.64,6.53,2.64,6.53
2023-06-03T00:13:35Z,-79,2635203,15952,49.0,60.0,1019.35,0.05,296.52,439.46,228.09,343.02,1.22,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,2.43,5.02,2.43,5.02,2.52,5.37,2.52,5.37
2023-06-03T00:15:35Z,-79,2635323,15952,50.0,60.0,1019.32,0.05,301.11,429.98,238.98,336.87,12.28,5.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,1.98,3.04,4.11,3.04,4.11,3.24,4.84,3.24,4.84
2023-06-03T00:17:35Z,-76,2635443,15952,49.0,60.0,1019.36,0.05,290.47,436.33,224.16,344.57,4.84,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.0,2.07,1.82,5.02,1.82,5.02,2.4,5.72,2.4,5.72
2023-06-03T00:19:35Z,-76,2635563,15952,50.0,60.0,1019.37,0.05,276.16,412.8,214.14,328.13,0.89,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,2.02,1.2,4.4,1.2,4.4,2.18,5.04,2.18,5.04
