date,id,name,lat,lon,alt
2023-08-01T12:58:49Z,132087,"SL002",53.80583,-1.555835,237
2023-08-02T04:34:20Z,132087,"SL002",53.80583,-1.555835,237
2023-08-03T04:34:25Z,132087,"SL002",53.80583,-1.555835,237
2023-08-04T04:34:20Z,132087,"SL002",53.80583,-1.555835,237
2023-08-05T04:34:14Z,132087,"SL002",53.80583,-1.555835,237
2023-08-06T04:34:16Z,132087,"SL002",53.80583,-1.555835,237
2023-08-07T04:34:13Z,132087,"SL002",53.80583,-1.555835,237
2023-08-08T04:34:42Z,132087,"SL002",53.80583,-1.555835,237
2023-08-09T04:34:05Z,132087,"SL002",53.80583,-1.555835,237
2023-08-10T04:34:03Z,132087,"SL002",53.80583,-1.555835,237
2023-08-11T04:34:21Z,132087,"SL002",53.80583,-1.555835,237
2023-08-12T04:34:42Z,132087,"SL002",53.80583,-1.555835,237
2023-08-13T04:34:21Z,132087,"SL002",53.80583,-1.555835,237
2023-08-14T04:35:08Z,132087,"SL002",53.80583,-1.555835,237
2023-08-15T04:34:23Z,132087,"SL002",53.80583,-1.555835,237
2023-08-16T04:34:59Z,132087,"SL002",53.80583,-1.555835,237
2023-08-17T04:35:37Z,132087,"SL002",53.80583,-1.555835,237
2023-08-18T04:34:09Z,132087,"SL002",53.80583,-1.555835,237
2023-08-19T04:34:52Z,132087,"SL002",53.80583,-1.555835,237
2023-08-20T04:34:18Z,132087,"SL002",53.80583,-1.555835,237
2023-08-21T04:34:21Z,132087,"SL002",53.80583,-1.555835,237
2023-08-22T04:34:03Z,132087,"SL002",53.80583,-1.555835,237
2023-08-23T04:34:20Z,132087,"SL002",53.80583,-1.555835,237
2023-08-24T04:34:04Z,132087,"SL002",53.80583,-1.555835,237
2023-08-25T04:34:05Z,132087,"SL002",53.80583,-1.555835,237
2023-08-26T04:34:05Z,132087,"SL002",53.80583,-1.555835,237
2023-08-27T04:34:05Z,132087,"SL002",53.80583,-1.555835,237
