"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-05-19T00:00:15Z,-78,2102543,16360,None,None,None,0.03,394.28,352.38,324.81,283.11,16.49,8.76,0.0,0.0,0.0,0.0,0.0,0.0,1.81,1.44,1.81,1.44,5.26,3.64,5.26,3.64,5.57,4.29,5.57,4.29
2023-05-19T00:02:13Z,-77,2102661,16024,None,None,None,0.03,378.52,367.18,312.65,294.7,17.46,12.05,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.5,1.54,1.5,4.76,4.07,4.76,4.07,5.46,4.3,5.46,4.3
2023-05-19T00:04:13Z,-76,2102781,15856,None,None,None,0.03,378.62,342.0,308.93,282.49,9.18,8.04,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.0,1.58,1.0,4.13,3.55,4.13,3.55,4.91,3.89,4.91,3.89
2023-05-19T00:06:14Z,-78,2102902,15856,None,None,None,0.03,378.77,360.79,304.53,278.88,11.32,18.58,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.28,1.62,1.28,4.57,3.47,4.57,3.47,5.28,3.98,5.28,3.98
2023-05-19T00:08:13Z,-79,2103021,16024,None,None,None,0.03,375.26,335.24,298.61,277.24,10.91,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.59,0.93,1.59,0.93,3.91,3.33,3.91,3.33,4.22,3.7,4.22,3.7
2023-05-19T00:10:13Z,-78,2103141,16024,None,None,None,0.03,362.55,335.68,290.02,262.21,6.2,6.26,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.57,1.14,0.57,3.7,3.17,3.7,3.17,4.14,3.47,4.14,3.47
2023-05-19T00:12:13Z,-75,2103261,16024,None,None,None,0.03,360.13,318.89,292.02,259.76,17.49,6.96,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.24,1.85,0.24,4.68,2.85,4.68,2.85,5.11,3.0,5.11,3.0
2023-05-19T00:14:13Z,-79,2103381,16024,None,None,None,0.03,357.34,322.89,296.96,264.45,13.7,4.39,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.3,1.09,0.3,3.96,2.98,3.96,2.98,4.26,3.09,4.26,3.09
2023-05-19T00:16:13Z,-78,2103501,16024,None,None,None,0.03,352.07,321.35,281.67,253.74,0.35,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.24,1.37,0.24,3.35,2.87,3.35,2.87,3.5,3.11,3.5,3.11
2023-05-19T00:18:13Z,-77,2103621,16024,None,None,None,0.03,338.53,318.17,273.4,244.65,1.62,2.78,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,1.09,0.0,4.02,3.04,4.02,3.04,4.53,3.04,4.53,3.04
2023-05-19T00:20:13Z,-79,2103741,16024,None,None,None,0.03,350.8,309.72,281.5,254.93,18.87,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.0,3.39,2.65,3.39,2.65,4.2,2.7,4.2,2.7
2023-05-19T00:22:13Z,-81,2103861,16024,None,None,None,0.03,324.91,307.2,257.77,253.93,3.23,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,3.28,3.11,3.28,3.11,3.79,3.32,3.79,3.32
