"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2023-05-31T00:01:08Z,-53,2713504,16720,53.0,60.0,1029.35,0.01,348.06,274.91,267.96,229.83,24.02,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.04,0.49,0.04,3.49,2.37,3.49,2.37,3.94,2.93,3.94,2.93
2023-05-31T00:02:34Z,-49,2713590,16552,53.0,60.0,1029.26,0.01,661.82,523.98,490.0,421.15,45.56,29.2,0.0,0.0,0.0,0.0,0.0,0.0,5.07,3.17,5.07,3.17,9.6,7.26,9.6,7.26,11.73,9.3,11.73,9.3
2023-05-31T00:04:34Z,-49,2713710,16552,53.0,60.0,1029.39,0.01,379.38,310.98,291.76,252.83,14.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.3,1.16,0.3,3.53,2.8,3.53,2.8,4.47,3.17,4.47,3.17
2023-05-31T00:06:34Z,-52,2713830,16552,53.0,60.0,1029.36,0.01,346.04,281.02,268.79,235.67,18.34,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.33,0.74,0.33,3.53,2.37,3.53,2.37,5.04,3.17,5.04,3.17
2023-05-31T00:08:35Z,-49,2713950,16552,53.0,60.0,1029.35,0.01,400.22,335.95,307.65,279.18,18.09,19.43,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.45,1.26,0.45,4.33,3.27,4.33,3.27,5.0,4.39,5.0,4.39
2023-05-31T00:10:35Z,-50,2714070,16440,53.0,60.0,1029.29,0.01,326.57,275.64,252.8,235.43,8.28,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.72,2.8,2.72,3.15,3.04,3.15,3.04
2023-05-31T00:12:34Z,-52,2714190,16552,53.0,60.0,1029.27,0.01,346.2,267.96,265.69,220.91,9.29,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.0,3.36,1.96,3.36,1.96,4.49,2.98,4.49,2.98
2023-05-31T00:14:34Z,-49,2714310,16552,53.0,60.0,1029.23,0.01,303.83,268.84,242.37,222.73,12.39,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,1.82,2.46,1.82,3.0,2.98,3.0,2.98
2023-05-31T00:16:34Z,-49,2714430,16552,53.0,60.0,1029.22,0.01,315.3,263.36,257.33,215.02,16.93,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,1.18,3.24,1.18,3.83,2.18,3.83,2.18
2023-05-31T00:18:34Z,-50,2714550,16552,54.0,59.0,1029.26,0.01,353.04,300.04,277.15,248.5,9.48,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.59,0.0,3.89,2.93,3.89,2.93,4.22,3.63,4.22,3.63
