"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-09-07T00:01:14Z,-54,3169298,15760,64.0,68.0,1005.17,0.01,447.2,371.43,340.33,290.4,12.24,0.77,0.0,0.0,0.0,0.0,0.0,0.0,2.36,1.17,2.36,1.17,5.04,3.36,5.04,3.36,5.67,4.64,5.67,4.64
2022-09-07T00:03:12Z,-55,3169417,15760,64.0,68.0,1005.19,0.01,447.8,370.8,341.72,303.02,11.87,9.04,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.51,2.2,1.51,5.59,3.73,5.59,3.73,6.35,5.07,6.35,5.07
2022-09-07T00:05:12Z,-52,3169537,15760,64.0,68.0,1005.18,0.01,454.17,390.46,352.29,312.5,4.02,1.41,0.0,0.0,0.0,0.0,0.0,0.0,2.96,1.63,2.96,1.63,5.6,3.63,5.6,3.63,6.25,5.11,6.25,5.11
2022-09-07T00:07:12Z,-52,3169657,15760,64.0,68.0,1005.1,0.01,666.09,559.49,505.28,447.13,52.24,42.79,0.0,0.0,0.0,0.0,0.0,0.0,6.54,4.51,6.52,4.51,10.3,8.98,10.26,8.98,11.57,10.74,11.57,10.74
2022-09-07T00:09:12Z,-53,3169777,15760,64.0,68.0,1005.14,0.01,1093.2,897.67,833.0,737.61,117.14,94.46,0.64,0.0,0.0,0.0,0.0,0.0,11.8,9.8,11.5,9.57,21.64,18.61,20.93,18.17,23.98,22.11,23.89,22.02
2022-09-07T00:11:12Z,-53,3169897,15760,64.0,68.0,1005.13,0.01,488.17,403.11,373.15,317.22,7.93,12.07,0.0,0.0,0.0,0.0,0.0,0.0,2.72,1.11,2.72,1.11,5.96,3.74,5.96,3.74,6.35,6.04,6.35,6.04
2022-09-07T00:13:12Z,-51,3170017,15760,64.0,68.0,1005.06,0.01,456.3,364.16,349.57,285.11,6.7,4.07,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.71,2.68,0.71,5.55,3.49,5.55,3.49,6.45,4.24,6.45,4.24
2022-09-07T00:15:12Z,-53,3170137,15760,64.0,68.0,1005.03,0.01,445.02,361.3,344.45,286.43,6.52,2.61,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.91,3.07,0.91,5.0,3.59,5.0,3.59,6.2,4.93,6.2,4.93
2022-09-07T00:17:12Z,-55,3170257,15760,64.0,68.0,1005.02,0.01,433.87,364.02,338.73,282.51,9.8,5.77,0.0,0.0,0.0,0.0,0.0,0.0,2.24,1.3,2.24,1.3,4.89,3.02,4.89,3.02,5.71,4.66,5.71,4.66
2022-09-07T00:19:12Z,-53,3170377,15760,63.0,68.0,1004.96,0.01,457.04,380.16,344.46,299.73,15.67,1.09,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.56,2.6,1.56,5.27,4.22,5.27,4.22,6.02,5.22,6.02,5.22
2022-09-07T00:21:12Z,-49,3170497,15760,64.0,68.0,1004.98,0.01,454.04,381.27,354.5,310.93,5.78,3.18,0.0,0.0,0.0,0.0,0.0,0.0,3.13,1.04,3.13,1.04,5.13,3.56,5.13,3.56,5.85,5.67,5.85,5.67
2022-09-07T00:23:12Z,-53,3170617,15760,63.0,68.0,1004.97,0.01,514.38,418.24,389.73,333.89,21.96,13.07,0.0,0.0,0.0,0.0,0.0,0.0,3.53,2.22,3.53,2.22,5.64,3.67,5.64,3.67,6.18,4.83,6.18,4.83
2022-09-07T00:25:12Z,-52,3170738,15760,64.0,68.0,1004.99,0.01,493.86,394.46,367.91,310.6,19.98,10.19,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.46,3.2,1.46,5.86,3.88,5.86,3.88,6.45,5.5,6.45,5.5
2022-09-07T00:27:12Z,-56,3170857,15760,64.0,68.0,1004.96,0.01,484.15,373.93,371.38,292.98,26.06,3.65,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.15,2.45,1.15,6.68,3.41,6.68,3.41,7.49,5.24,7.49,5.24
2022-09-07T00:29:12Z,-55,3170977,15760,64.0,68.0,1005.03,0.01,450.15,375.93,336.85,297.0,18.91,7.58,0.0,0.0,0.0,0.0,0.0,0.0,2.52,1.78,2.52,1.78,5.57,4.07,5.57,4.07,6.3,4.93,6.3,4.93
2022-09-07T00:31:12Z,-54,3171097,15760,63.0,68.0,1005.02,0.01,440.72,350.13,330.5,281.91,10.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.33,1.96,0.33,4.46,2.96,4.46,2.96,5.2,4.41,5.2,4.41
2022-09-07T00:33:12Z,-54,3171217,15760,63.0,68.0,1005.07,0.01,439.16,334.67,330.13,271.48,16.11,4.92,0.0,0.0,0.0,0.0,0.0,0.0,2.11,0.23,2.11,0.23,5.0,2.71,5.0,2.71,5.47,4.56,5.47,4.56
2022-09-07T00:35:12Z,-54,3171337,15760,63.0,68.0,1005.06,0.01,442.6,366.85,334.47,277.26,17.28,5.85,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.21,2.38,0.21,5.28,3.04,5.28,3.04,5.7,5.15,5.7,5.15
2022-09-07T00:37:12Z,-56,3171457,15760,63.0,68.0,1005.08,0.01,471.78,388.61,354.65,309.05,17.72,12.93,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.7,3.2,0.7,5.91,3.77,5.91,3.77,6.5,5.18,6.5,5.18
2022-09-07T00:39:12Z,-52,3171577,15760,63.0,68.0,1005.08,0.01,452.04,396.35,337.91,318.07,11.36,13.83,0.0,0.0,0.0,0.0,0.0,0.0,2.49,1.93,2.49,1.93,5.02,3.98,5.02,3.98,5.66,6.91,5.66,6.91
2022-09-07T00:41:12Z,-55,3171697,15760,63.0,68.0,1005.09,0.01,428.36,365.98,326.87,278.48,11.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.08,1.22,1.08,4.56,3.17,4.56,3.17,5.11,4.38,5.11,4.38
2022-09-07T00:43:12Z,-52,3171817,15648,63.0,68.0,1005.09,0.01,426.87,337.93,318.16,266.63,16.8,4.52,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.72,1.42,0.72,4.4,2.72,4.4,2.72,5.4,3.89,5.4,3.89
2022-09-07T00:45:44Z,-55,3171969,16600,62.0,68.0,1005.08,0.01,421.48,346.11,322.54,281.8,13.61,3.84,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.49,1.3,0.49,4.04,2.8,4.04,2.8,4.93,4.2,4.93,4.2
2022-09-07T00:47:12Z,-55,3172057,15760,63.0,68.0,1005.11,0.01,426.5,329.31,318.93,269.07,3.33,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.56,2.26,0.56,4.5,3.09,4.5,3.09,5.22,4.44,5.22,4.44
2022-09-07T00:49:12Z,-56,3172177,15760,62.0,68.0,1005.12,0.01,428.27,346.83,338.64,279.83,20.36,3.53,0.0,0.0,0.0,0.0,0.0,0.0,2.16,1.09,2.16,1.09,4.86,3.38,4.86,3.38,5.8,4.34,5.8,4.34
2022-09-07T00:51:12Z,-56,3172297,15648,63.0,68.0,1005.15,0.01,438.27,358.79,330.32,286.85,9.11,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.94,1.84,0.94,4.91,3.21,4.91,3.21,5.52,5.11,5.52,5.11
2022-09-07T00:53:12Z,-53,3172417,15760,62.0,68.0,1005.14,0.01,411.81,350.13,309.23,275.76,5.74,3.37,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.78,2.09,0.78,4.45,3.13,4.45,3.13,5.17,4.87,5.17,4.87
2022-09-07T00:55:12Z,-55,3172537,15760,63.0,68.0,1005.13,0.01,416.81,358.04,318.06,279.73,14.09,7.18,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.09,2.17,0.09,4.96,2.78,4.96,2.78,5.6,5.24,5.6,5.24
2022-09-07T00:57:12Z,-54,3172657,15760,63.0,68.0,1005.11,0.01,411.54,338.83,314.37,273.87,5.7,1.45,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.47,1.28,0.47,4.41,3.13,4.41,3.13,5.13,4.21,5.13,4.21
2022-09-07T00:59:12Z,-50,3172777,15760,63.0,68.0,1005.14,0.01,418.98,337.34,313.2,263.87,2.98,4.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.34,1.6,0.34,4.33,2.83,4.33,2.83,5.82,4.49,5.82,4.49
2022-09-07T01:01:12Z,-54,3172897,15760,63.0,68.0,1005.12,0.01,441.17,346.57,336.15,271.48,12.04,2.98,0.0,0.0,0.0,0.0,0.0,0.0,2.26,0.0,2.26,0.0,4.28,2.35,4.28,2.35,5.26,4.17,5.26,4.17
2022-09-07T01:03:12Z,-50,3173017,15760,63.0,68.0,1004.8,0.01,453.35,356.0,345.48,273.43,19.79,3.27,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.05,1.75,0.05,5.62,3.18,5.62,3.18,6.35,4.5,6.35,4.5
