"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-10-31T00:01:39Z,-73,445628,16152,63.0,59.0,1005.38,0.05,88.7,101.84,68.59,72.29,0.09,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
2022-10-31T00:03:37Z,-72,445746,15984,63.0,59.0,1005.35,0.05,94.42,122.35,70.88,86.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3
2022-10-31T00:05:37Z,-72,445866,15984,64.0,59.0,1005.39,0.05,96.07,110.27,66.04,76.11,0.26,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09
2022-10-31T00:07:37Z,-72,445986,15984,64.0,59.0,1005.36,0.05,88.2,104.13,65.82,76.81,0.62,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47
2022-10-31T00:09:37Z,-72,446106,15984,63.0,59.0,1005.42,0.05,88.89,118.15,62.04,82.23,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.32,0.0,0.32
2022-10-31T00:11:37Z,-72,446226,15984,64.0,59.0,1005.38,0.05,89.15,118.33,66.74,84.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.26,0.0,0.26
2022-10-31T00:13:37Z,-70,446346,15984,64.0,59.0,1005.36,0.05,86.43,99.56,58.11,76.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.51,0.0,0.51
2022-10-31T00:15:37Z,-70,446466,15984,63.0,59.0,1005.33,0.05,89.45,117.62,62.39,84.96,0.73,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.56,0.0,0.56
2022-10-31T00:17:37Z,-70,446586,15816,64.0,59.0,1005.38,0.05,99.87,115.48,65.63,83.7,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.74,0.0,0.74
2022-10-31T00:19:37Z,-70,446706,15816,64.0,59.0,1005.42,0.05,108.42,110.02,76.71,83.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.02,0.13
2022-10-31T00:21:38Z,-70,446827,15984,64.0,59.0,1005.4,0.05,98.22,108.22,72.11,77.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.07,0.46,0.07,0.46
2022-10-31T00:23:37Z,-70,446946,15984,64.0,59.0,1005.39,0.05,97.83,118.87,67.43,86.37,0.35,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.2
2022-10-31T00:25:37Z,-70,447066,15984,64.0,59.0,1005.37,0.05,95.72,117.13,68.81,78.27,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.0,0.33,0.0,0.33
2022-10-31T00:27:37Z,-70,447186,15984,64.0,59.0,1005.38,0.05,104.5,127.15,78.28,86.56,0.09,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73
2022-10-31T00:29:37Z,-70,447306,15984,64.0,59.0,1005.43,0.05,106.98,118.84,72.66,77.64,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18
2022-10-31T00:31:37Z,-70,447426,15984,64.0,59.0,1005.36,0.05,94.98,106.02,65.04,75.26,0.43,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.35,0.0,0.35
2022-10-31T00:33:37Z,-70,447546,15984,64.0,59.0,1005.39,0.05,111.37,116.13,78.04,78.35,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13
2022-10-31T00:35:37Z,-70,447666,15984,64.0,59.0,1005.48,0.05,89.72,109.71,69.43,74.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
2022-10-31T00:37:37Z,-70,447786,15984,64.0,59.0,1005.49,0.05,98.48,115.26,76.55,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31T00:39:37Z,-70,447906,15984,64.0,59.0,1005.5,0.05,90.89,141.38,64.62,95.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21
2022-10-31T00:41:38Z,-70,448027,15984,63.0,59.0,1005.49,0.05,96.54,103.25,63.25,77.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09
2022-10-31T00:43:37Z,-70,448146,15984,64.0,59.0,1005.48,0.05,112.96,123.39,77.76,84.27,1.04,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.07,0.02,0.07,0.27,0.07,0.27
2022-10-31T00:45:37Z,-70,448266,15984,64.0,59.0,1005.44,0.05,102.25,125.94,80.34,89.94,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.09,0.35,0.09,0.35
2022-10-31T00:47:37Z,-70,448386,15984,63.0,59.0,1005.37,0.05,106.33,122.91,84.24,88.34,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.17,0.0,0.17,0.0,0.3,0.0,0.3
2022-10-31T00:49:37Z,-70,448506,15984,63.0,59.0,1005.39,0.05,111.37,143.56,79.65,93.95,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.22,0.16,0.22,0.16
2022-10-31T00:51:37Z,-70,448626,15984,64.0,59.0,1005.43,0.05,127.7,161.66,87.46,94.18,0.41,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.13,0.86,0.13,0.86
2022-10-31T00:53:37Z,-70,448746,15984,64.0,59.0,1005.45,0.05,126.58,173.17,89.11,102.62,2.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.16,0.83,0.16,0.83
2022-10-31T00:55:37Z,-70,448866,15984,64.0,59.0,1005.44,0.05,117.89,148.65,84.34,99.71,1.45,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.18,0.33,0.18,0.33
2022-10-31T00:57:37Z,-70,448986,15984,64.0,59.0,1005.47,0.05,111.2,159.6,80.04,101.87,0.09,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.0,0.73,0.0,0.73
2022-10-31T00:59:37Z,-70,449106,15984,64.0,59.0,1005.5,0.05,138.64,164.4,86.15,104.84,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.09,0.63,0.09,0.63
2022-10-31T01:01:37Z,-70,449226,15984,64.0,59.0,1005.57,0.05,118.68,178.57,81.72,109.06,0.26,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.43,0.0,0.43
2022-10-31T01:03:37Z,-70,449346,15984,64.0,59.0,1005.55,0.05,125.27,173.61,84.2,106.98,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28
