"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-08-09T00:01:46Z,-73,3190732,15552,None,None,None,0.01,331.15,366.61,288.51,309.25,18.26,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.16,1.79,1.16,3.81,3.73,3.81,3.73,4.23,3.77,4.23,3.77
2022-08-09T00:03:43Z,-76,3190850,15552,None,None,None,0.01,322.26,376.61,272.91,313.52,24.59,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.17,1.24,0.17,1.24,3.15,4.11,3.15,4.11,3.33,4.33,3.33,4.33
2022-08-09T00:05:44Z,-74,3190971,15552,None,None,None,0.01,333.98,393.5,277.16,331.59,20.33,14.74,0.0,0.0,0.0,0.0,0.0,0.0,1.49,2.0,1.49,2.0,3.67,4.59,3.67,4.59,4.04,5.24,4.04,5.24
2022-08-09T00:07:44Z,-75,3191091,15552,None,None,None,0.01,338.7,396.02,286.91,328.85,12.04,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2.74,0.76,2.74,3.87,4.94,3.87,4.94,4.26,5.17,4.26,5.17
2022-08-09T00:09:45Z,-71,3191210,15552,None,None,None,0.01,339.06,411.11,287.55,349.91,18.81,25.49,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.42,0.02,2.42,3.26,5.6,3.26,5.6,3.26,5.96,3.26,5.96
2022-08-09T00:11:44Z,-72,3191331,15552,None,None,None,0.01,331.04,396.57,270.17,326.87,12.06,12.43,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2.54,0.81,2.54,3.28,4.41,3.28,4.41,3.53,4.59,3.53,4.59
2022-08-09T00:13:43Z,-72,3191450,15552,None,None,None,0.01,332.91,397.11,281.46,323.36,4.7,16.51,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.85,0.72,1.85,3.35,4.47,3.35,4.47,3.46,4.64,3.46,4.64
2022-08-09T00:15:44Z,-70,3191571,15552,None,None,None,0.01,334.04,395.65,288.17,327.6,13.8,12.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.23,0.5,2.23,3.59,4.73,3.59,4.73,4.09,4.88,4.09,4.88
2022-08-09T00:17:43Z,-72,3191690,15552,None,None,None,0.01,347.71,393.16,296.98,308.7,19.56,12.23,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.3,1.25,1.3,3.75,4.16,3.75,4.16,4.77,4.39,4.77,4.39
2022-08-09T00:19:44Z,-71,3191811,15552,None,None,None,0.01,334.94,378.73,284.85,311.57,7.98,13.43,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.36,1.47,0.36,3.51,3.93,3.51,3.93,3.77,4.07,3.77,4.07
