"date","RSSI","Uptime (seconds)","Mem","Humidity (%)","Temperature (F)","Pressure","ADC0 (v)","0.3um A (particles/dL)","0.3um B (particles/dL)","0.5um A (particles/dL)","0.5um B (particles/dL)","1.0um A (particles/dL)","1.0um B (particles/dL)","2.5um A (particles/dL)","2.5um B (particles/dL)","5.0um A (particles/dL)","5.0um B (particles/dL)","10.0um A (particles/dL)","10.0um B (particles/dL)","PM1.0 A (CF=1) (ug/m3)","PM1.0 B (CF=1) (ug/m3)","PM1.0 A (CF=ATM) (ug/m3)","PM1.0 B (CF=ATM) (ug/m3)","PM2.5 A (CF=1) (ug/m3)","PM2.5 B (CF=1) (ug/m3)","PM2.5 A (CF=ATM) (ug/m3)","PM2.5 B (CF=ATM) (ug/m3)","PM10.0 A (CF=1) (ug/m3)","PM10.0 B (CF=1) (ug/m3)","PM10.0 A (CF=ATM) (ug/m3)","PM10.0 B (CF=ATM) (ug/m3)"
2022-07-25T00:01:11Z,-80,563228,15360,66.0,66.0,997.2,0.01,204.54,244.15,152.67,189.33,1.11,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.39,1.78,0.39,1.78,1.59,2.57,1.59,2.57
2022-07-25T00:03:11Z,-79,563348,15360,65.0,66.0,997.18,0.01,219.29,243.53,175.25,192.76,2.04,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.8,0.75,1.8,0.94,2.04,0.94,2.04
2022-07-25T00:05:12Z,-80,563469,15360,65.0,66.0,997.23,0.01,223.09,253.83,173.98,181.11,0.42,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2.17,0.82,2.17,1.84,2.7,1.84,2.7
2022-07-25T00:07:11Z,-80,563588,15360,65.0,66.0,997.21,0.01,232.65,256.09,184.86,202.72,0.44,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.68,0.86,2.7,0.86,2.7,1.02,2.89,1.02,2.89
2022-07-25T00:09:11Z,-80,563708,15360,65.0,66.0,997.23,0.01,232.13,275.13,190.74,221.7,2.22,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.76,2.87,0.76,2.87,1.76,3.48,1.76,3.48
2022-07-25T00:11:12Z,-81,563829,15360,65.0,66.0,997.25,0.01,237.04,262.61,205.15,213.09,3.94,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,1.89,1.45,1.89,1.45,2.02,1.64,2.02,1.64
2022-07-25T00:13:11Z,-81,563948,15360,65.0,66.0,997.26,0.01,231.96,277.04,186.16,218.7,5.96,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,2.34,0.84,2.34,1.69,3.0,1.69,3.0
2022-07-25T00:15:11Z,-83,564068,15360,65.0,66.0,997.29,0.01,230.18,259.28,196.89,207.87,4.25,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.7,0.52,0.7,1.7,2.34,1.7,2.34,2.02,2.57,2.02,2.57
2022-07-25T00:17:12Z,-83,564189,15360,65.0,66.0,997.35,0.01,216.74,251.0,176.65,194.17,6.35,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,1.83,1.48,1.83,1.48,2.41,1.83,2.41,1.83
2022-07-25T00:19:12Z,-84,564309,15360,65.0,66.0,997.29,0.01,202.89,234.57,148.19,186.43,0.23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,1.09,1.66,1.09,2.04,1.34,2.04,1.34
